time,ps,pl,ard1,ard2,ard3,ard4,ard5
10001219,32.83,32.21,30.0,28.5,27.75,25.5,22.0
10001229,33.58,32.17,30.0,28.5,27.75,25.5,22.0
10001239,33.27,31.64,30.0,28.5,27.75,25.5,22.0
10001249,32.57,32.21,30.25,28.5,27.75,25.5,22.0
10001259,33.01,32.51,30.0,28.5,27.75,25.5,22.0
10001309,32.43,31.92,30.25,28.5,27.75,25.5,22.0
10001319,34.59,32.34,30.0,28.5,27.75,25.5,22.0
10001329,32.34,31.83,30.0,28.5,27.75,25.5,22.0
10001339,32.90,32.12,30.0,28.5,27.75,25.5,22.0
10001349,32.64,32.23,30.0,28.5,27.75,25.5,22.0
10001359,32.08,32.02,30.0,28.5,27.75,25.5,21.75
10001409,33.12,31.90,30.25,28.5,27.75,25.5,22.0
10001419,33.50,32.13,30.0,28.5,27.75,25.5,21.75
10001429,33.96,32.18,30.0,28.5,27.75,25.5,22.0
10001439,32.61,32.08,30.0,28.5,27.75,25.5,22.0
10001449,32.06,32.39,30.0,28.5,27.75,25.5,22.0
10001459,32.06,31.98,30.0,28.5,27.75,25.5,22.0
10001509,33.71,31.98,30.25,28.5,27.75,25.5,22.0
10001520,33.06,32.23,30.0,28.5,27.75,25.5,22.0
10001530,33.03,31.86,30.25,28.5,27.75,25.5,22.0
10001540,33.18,31.96,30.0,28.5,27.75,25.5,22.0
10001550,34.02,32.56,30.0,28.5,27.75,25.5,22.0
10001600,32.41,32.14,30.0,28.5,27.75,25.5,21.75
10001610,32.93,31.78,30.0,28.5,27.75,25.5,21.75
10001620,33.47,31.93,30.0,28.5,27.75,25.5,22.0
10001630,33.67,32.29,30.0,28.5,27.75,25.5,22.0
10001640,32.98,32.05,30.0,28.5,27.75,25.5,22.0
10001650,33.96,32.08,30.25,28.5,27.75,25.5,21.75
10001700,33.10,31.98,30.25,28.5,27.75,25.5,21.75
10001710,32.52,32.12,30.0,28.5,27.75,25.5,22.0
10001720,33.18,32.20,30.0,28.5,27.75,25.5,22.0
10001730,33.48,31.90,30.25,28.5,27.75,25.5,21.75
10001740,33.84,32.09,30.0,28.5,27.75,25.5,21.75
10001750,33.15,32.25,30.25,28.5,27.75,25.5,22.0
10001800,32.84,32.13,30.25,28.5,27.75,25.5,22.0
10001810,32.51,31.89,30.0,28.5,27.75,25.5,22.0
10001820,32.43,31.89,30.25,28.5,27.75,25.5,21.75
10001830,33.65,32.45,30.0,28.5,27.75,25.5,22.0
10001840,32.92,31.73,30.0,28.5,27.75,25.5,21.75
10001850,33.32,32.08,30.0,28.5,27.75,25.5,21.75
10001900,34.49,31.94,30.25,28.5,27.75,25.5,21.75
10001910,33.84,32.18,30.0,28.5,27.75,25.5,21.75
10001920,34.04,32.10,30.0,28.5,27.75,25.5,22.0
10001930,32.61,32.25,30.0,28.5,27.75,25.5,22.0
10001940,33.84,32.21,30.0,28.5,27.75,25.5,22.0
10001950,32.64,32.30,30.0,28.5,27.75,25.5,22.0
10002000,33.82,31.72,30.0,28.5,27.75,25.5,22.0
10002010,32.99,31.71,30.0,28.5,27.75,25.5,22.0
10002020,33.39,32.00,30.0,28.5,27.75,25.5,21.75
10002030,33.68,32.08,30.0,28.5,27.75,25.5,22.0
10002040,33.56,31.88,30.0,28.5,27.75,25.5,21.75
10002050,34.68,32.00,30.0,28.5,27.75,25.5,21.75
10002100,34.07,31.69,30.0,28.5,27.75,25.5,22.0
10002110,34.89,32.14,30.0,28.5,27.75,25.5,21.75
10002120,33.55,31.90,30.0,28.5,27.75,25.5,22.0
10002130,33.01,32.08,30.0,28.5,27.75,25.5,21.75
10002140,33.32,32.26,30.25,28.5,27.75,25.5,21.75
10002150,34.11,31.98,30.0,28.5,27.75,25.5,21.75
10002200,33.29,31.97,30.0,28.5,27.75,25.5,22.0
10002210,33.15,31.72,30.0,28.5,27.75,25.5,22.0
10002220,32.70,31.95,30.25,28.5,27.75,25.5,22.0
10002230,34.59,32.13,30.0,28.5,27.75,25.5,21.75
10002240,32.28,32.15,30.0,28.5,27.75,25.5,22.0
10002250,32.77,32.15,30.25,28.5,27.75,25.5,22.0
10002300,33.94,31.88,30.25,28.5,27.75,25.5,21.75
10002310,33.13,32.13,30.0,28.5,27.75,25.5,21.75
10002320,33.74,32.02,30.0,28.5,27.75,25.5,22.0
10002330,32.67,31.68,30.0,28.5,27.75,25.5,22.0
10002340,34.16,32.05,30.0,28.5,27.75,25.5,21.75
10002350,32.57,32.16,30.0,28.5,27.75,25.5,21.75
10002400,34.46,32.01,30.0,28.5,27.75,25.5,22.0
10002411,34.02,31.90,30.0,28.5,27.75,25.5,22.0
10002421,33.64,32.16,30.0,28.5,27.75,25.5,21.75
10002431,32.86,31.95,30.0,28.5,27.75,25.5,22.0
10002441,33.64,32.26,30.0,28.5,27.75,25.5,21.75
10002451,32.96,31.99,30.0,28.5,27.75,25.5,22.0
10002501,32.18,32.07,30.0,28.5,27.75,25.5,21.75
10002511,33.12,31.89,30.0,28.5,27.75,25.5,22.0
10002521,32.70,31.79,30.0,28.5,27.75,25.25,21.75
10002531,33.39,32.01,30.0,28.5,27.75,25.5,21.75
10002541,33.30,31.60,30.0,28.5,27.75,25.5,21.75
10002551,32.51,31.94,30.0,28.5,27.75,25.5,22.0
10002601,33.47,31.79,30.0,28.5,27.75,25.5,21.75
10002611,32.95,32.12,30.0,28.5,27.75,25.5,21.75
10002621,34.71,31.84,30.0,28.5,27.75,25.5,21.75
10002631,33.03,32.01,30.0,28.5,27.75,25.5,21.75
10002641,33.09,31.93,30.0,28.5,27.75,25.25,21.75
10002651,33.71,32.19,30.0,28.5,27.75,25.25,21.75
10002701,34.66,31.93,30.0,28.5,27.75,25.5,22.0
10002711,33.36,32.10,30.0,28.5,27.75,25.5,21.75
10002721,32.64,32.10,30.0,28.5,27.75,25.5,21.75
10002731,33.84,32.08,30.0,28.5,27.75,25.5,21.75
10002741,33.68,32.09,30.0,28.5,27.75,25.5,21.75
10002751,33.74,31.89,30.0,28.5,27.75,25.5,21.75
10002801,34.19,32.19,30.0,28.5,27.75,25.25,21.75
10002811,32.80,32.16,30.0,28.5,27.75,25.5,21.75
10002821,33.32,31.76,30.0,28.5,27.75,25.5,21.75
10002831,32.86,32.24,30.0,28.5,27.75,25.5,22.0
10002841,33.84,32.03,30.0,28.5,27.75,25.5,21.75
10002851,32.66,32.10,30.0,28.5,27.75,25.5,21.75
10002901,32.90,32.20,30.0,28.5,27.75,25.5,21.75
10002911,32.83,31.89,30.0,28.5,27.75,25.5,21.75
10002921,33.76,32.13,30.0,28.5,27.75,25.5,21.75
10002931,33.94,31.86,30.0,28.5,27.75,25.25,21.75
10002941,34.11,31.96,30.0,28.5,27.75,25.5,21.75
10002951,33.22,32.16,30.0,28.5,27.75,25.5,21.75
10003001,32.73,32.35,30.0,28.5,27.75,25.5,21.75
10003011,32.90,32.08,30.0,28.5,27.75,25.5,21.75
10003021,32.92,32.08,30.0,28.5,27.75,25.5,21.75
10003031,33.52,32.05,30.0,28.5,27.75,25.25,21.75
10003041,34.88,32.21,30.0,28.5,27.75,25.5,21.75
10003051,34.74,32.18,30.0,28.5,27.75,25.5,21.75
10003101,32.41,32.12,30.0,28.5,27.75,25.25,21.75
10003111,32.93,31.99,30.0,28.5,27.5,25.5,21.75
10003121,32.64,31.90,30.0,28.5,27.75,25.5,21.75
10003131,32.52,32.15,30.0,28.5,27.75,25.5,21.75
10003141,33.87,31.89,30.0,28.5,27.75,25.25,21.75
10003151,31.85,31.99,30.0,28.5,27.75,25.5,21.75
10003201,32.95,31.99,30.0,28.5,27.75,25.5,21.75
10003211,33.59,32.06,30.0,28.5,27.5,25.25,21.75
10003221,32.70,32.19,30.0,28.5,27.75,25.5,21.75
10003231,33.47,31.93,30.0,28.5,27.75,25.5,21.75
10003241,33.42,31.98,30.0,28.5,27.75,25.5,21.75
10003251,32.61,31.74,30.0,28.5,27.75,25.5,21.75
10003301,32.32,31.72,30.0,28.5,27.75,25.25,21.75
10003312,32.89,32.22,30.0,28.5,27.75,25.5,21.75
10003322,33.47,31.53,30.0,28.5,27.75,25.5,21.75
10003332,32.84,32.18,30.0,28.5,27.75,25.5,21.75
10003342,31.72,31.87,30.0,28.5,27.75,25.5,21.75
10003352,34.05,32.23,30.0,28.5,27.75,25.5,21.75
10003402,33.27,31.91,30.0,28.5,27.5,25.5,21.75
10003412,33.24,32.13,30.0,28.5,27.75,25.25,21.75
10003422,33.64,31.87,30.0,28.5,27.75,25.5,21.75
10003432,31.77,32.12,30.0,28.5,27.75,25.25,21.75
10003442,33.30,32.00,30.0,28.5,27.75,25.25,21.75
10003452,32.83,32.21,30.0,28.5,27.75,25.5,21.75
10003502,32.05,32.08,30.0,28.5,27.75,25.5,21.75
10003512,33.06,31.81,30.0,28.5,27.75,25.25,21.75
10003522,32.96,32.01,30.0,28.5,27.75,25.25,21.75
10003532,33.18,31.97,30.0,28.5,27.75,25.5,21.75
10003542,33.09,32.02,30.0,28.5,27.75,25.5,21.75
10003552,32.99,32.21,30.0,28.5,27.75,25.5,21.75
10003602,33.53,32.12,30.0,28.5,27.75,25.25,21.75
10003612,32.37,32.28,30.0,28.5,27.75,25.5,21.75
10003622,33.91,32.08,30.0,28.25,27.75,25.25,21.75
10003632,33.56,31.93,30.0,28.5,27.75,25.25,21.75
10003642,32.81,31.79,30.0,28.5,27.75,25.5,21.75
10003652,33.50,32.09,30.0,28.5,27.75,25.5,21.75
10003702,32.28,31.76,30.0,28.5,27.75,25.25,21.75
10003712,32.78,31.79,30.0,28.5,27.75,25.5,21.75
10003722,34.10,31.89,30.0,28.5,27.75,25.25,21.75
10003732,33.78,32.11,30.0,28.5,27.75,25.5,21.75
10003742,33.45,32.14,30.0,28.5,27.5,25.5,21.75
10003752,34.19,31.71,30.0,28.5,27.5,25.5,21.75
10003802,32.44,32.00,30.0,28.5,27.5,25.5,21.75
10003812,32.03,31.95,30.0,28.5,27.75,25.25,21.75
10003822,33.32,31.78,30.0,28.5,27.75,25.25,21.75
10003832,33.52,31.93,30.0,28.5,27.75,25.5,21.75
10003842,32.12,32.40,30.0,28.5,27.75,25.5,21.75
10003852,33.96,32.21,30.0,28.5,27.5,25.5,21.75
10003902,33.82,32.15,30.0,28.5,27.75,25.5,21.75
10003912,34.08,31.95,30.0,28.5,27.75,25.25,21.75
10003922,32.93,32.26,30.0,28.5,27.75,25.5,21.75
10003932,32.06,32.21,30.0,28.5,27.75,25.25,21.75
10003942,32.67,32.29,30.0,28.5,27.75,25.5,21.75
10003952,32.96,31.77,30.0,28.5,27.75,25.5,21.75
10004002,33.90,32.18,30.0,28.5,27.75,25.5,21.75
10004012,33.45,31.73,30.0,28.5,27.75,25.25,21.75
10004022,32.81,32.07,30.0,28.5,27.75,25.25,21.75
10004032,33.41,32.12,30.0,28.5,27.5,25.25,21.75
10004042,33.13,31.69,30.0,28.5,27.5,25.25,21.75
10004052,32.99,31.84,30.0,28.5,27.5,25.5,21.75
10004102,33.59,31.91,30.0,28.5,27.75,25.5,21.75
10004112,33.93,32.16,30.0,28.5,27.75,25.25,21.75
10004122,33.70,31.80,30.0,28.5,27.5,25.5,21.75
10004132,33.52,31.82,30.0,28.5,27.75,25.25,21.75
10004142,34.02,31.85,30.0,28.5,27.75,25.25,21.75
10004152,33.67,32.19,30.0,28.5,27.75,25.5,21.75
10004203,33.79,32.05,30.0,28.5,27.75,25.25,21.75
10004213,32.64,31.90,30.0,28.5,27.75,25.25,21.75
10004223,34.52,31.92,30.0,28.5,27.5,25.5,21.75
10004233,32.81,31.81,30.0,28.5,27.5,25.25,21.75
10004243,33.55,32.28,30.0,28.5,27.75,25.25,21.75
10004253,33.62,32.05,30.0,28.5,27.75,25.25,21.75
10004303,33.21,32.00,30.0,28.5,27.5,25.25,21.75
10004313,33.76,31.92,30.0,28.25,27.75,25.5,21.75
10004323,32.92,32.13,30.0,28.5,27.75,25.5,21.75
10004333,32.49,31.88,30.0,28.5,27.5,25.5,21.75
10004343,32.11,32.11,30.0,28.5,27.5,25.25,21.75
10004353,33.36,31.91,30.0,28.5,27.75,25.25,21.75
10004403,33.94,32.12,30.0,28.25,27.5,25.25,21.75
10004413,34.46,31.94,30.0,28.5,27.5,25.25,21.75
10004423,33.47,32.17,30.0,28.5,27.5,25.25,21.75
10004433,32.60,32.15,30.0,28.5,27.5,25.25,21.75
10004443,32.63,31.74,30.0,28.5,27.75,25.25,21.75
10004453,32.67,31.94,30.0,28.5,27.75,25.25,21.75
10004503,33.58,32.02,30.0,28.5,27.5,25.25,21.75
10004513,33.82,31.65,30.0,28.5,27.5,25.25,21.75
10004523,33.42,31.72,30.0,28.5,27.5,25.25,21.75
10004533,33.06,31.96,30.0,28.25,27.75,25.5,21.75
10004543,32.28,32.36,30.0,28.5,27.5,25.25,21.75
10004553,33.30,32.16,30.0,28.25,27.75,25.25,21.75
10004603,32.90,32.08,30.0,28.5,27.5,25.25,21.75
10004613,34.17,31.87,30.0,28.5,27.5,25.25,21.75
10004623,32.09,31.82,30.0,28.5,27.5,25.25,21.75
10004633,33.06,31.87,30.0,28.5,27.5,25.25,21.75
10004643,32.43,32.02,30.0,28.25,27.5,25.25,21.75
10004653,32.32,31.72,30.0,28.5,27.5,25.25,21.75
10004703,33.47,32.14,30.0,28.25,27.5,25.25,21.75
10004713,33.73,32.00,30.0,28.5,27.5,25.25,21.75
10004723,33.10,32.12,30.0,28.5,27.5,25.5,21.75
10004733,33.44,31.71,30.0,28.25,27.5,25.25,21.75
10004743,33.59,31.54,30.0,28.25,27.5,25.25,21.75
10004753,33.12,31.82,30.0,28.5,27.5,25.25,21.75
10004803,32.93,31.95,30.0,28.5,27.5,25.25,21.75
10004813,32.92,31.74,30.0,28.5,27.5,25.25,21.75
10004823,31.82,31.46,30.0,28.5,27.75,25.25,21.75
10004833,33.56,31.69,30.0,28.5,27.5,25.25,21.75
10004843,33.84,32.15,30.0,28.25,27.5,25.25,21.75
10004853,33.73,32.06,29.75,28.25,27.5,25.25,21.75
10004903,33.48,32.10,30.0,28.25,27.5,25.25,21.75
10004913,33.55,31.69,30.0,28.25,27.5,25.25,21.75
10004923,33.56,32.10,30.0,28.25,27.5,25.25,21.75
10004933,33.25,31.66,30.0,28.25,27.5,25.25,21.75
10004943,34.62,31.76,30.0,28.5,27.5,25.25,21.75
10004953,33.96,31.75,30.0,28.25,27.5,25.25,21.75
10005003,33.33,32.03,30.0,28.5,27.5,25.25,21.75
10005013,32.31,32.00,30.0,28.25,27.5,25.25,21.75
10005023,33.35,31.69,30.0,28.25,27.5,25.25,21.75
10005033,33.19,32.16,30.0,28.25,27.5,25.25,21.75
10005044,33.16,31.55,30.0,28.25,27.5,25.25,21.75
10005054,33.16,31.80,30.0,28.25,27.5,25.25,21.75
10005104,33.71,32.02,30.0,28.5,27.5,25.25,21.75
10005114,33.97,32.00,30.0,28.25,27.5,25.25,21.75
10005124,33.38,31.79,30.0,28.25,27.5,25.25,21.75
10005134,33.62,31.81,30.0,28.25,27.5,25.25,21.75
10005144,32.75,31.89,30.0,28.5,27.5,25.25,21.5
10005154,34.36,32.39,30.0,28.25,27.5,25.25,21.75
10005204,32.46,31.66,30.0,28.25,27.5,25.25,21.5
10005214,32.28,31.79,30.0,28.25,27.5,25.25,21.75
10005224,32.81,32.06,30.0,28.5,27.5,25.25,21.75
10005234,33.81,31.88,30.0,28.25,27.5,25.25,21.75
10005244,33.73,31.89,30.0,28.25,27.5,25.25,21.75
10005254,32.12,32.04,30.0,28.5,27.5,25.25,21.75
10005304,33.64,31.83,29.75,28.25,27.5,25.25,21.75
10005314,33.09,32.38,30.0,28.25,27.5,25.25,21.75
10005324,33.85,31.87,30.0,28.5,27.5,25.25,21.75
10005334,32.37,31.82,30.0,28.25,27.5,25.25,21.75
10005344,33.61,31.75,30.0,28.25,27.5,25.25,21.75
10005354,33.50,32.09,30.0,28.25,27.5,25.25,21.75
10005404,33.22,31.98,30.0,28.25,27.5,25.25,21.75
10005414,32.17,31.88,30.0,28.25,27.5,25.25,21.5
10005424,33.87,31.96,30.0,28.25,27.5,25.25,21.75
10005434,33.38,32.37,30.0,28.5,27.5,25.25,21.75
10005444,33.52,31.68,29.75,28.25,27.5,25.25,21.75
10005454,32.20,31.92,30.0,28.25,27.5,25.25,21.75
10005504,32.21,31.74,30.0,28.5,27.5,25.25,21.75
10005514,32.41,32.18,30.0,28.25,27.5,25.25,21.75
10005524,31.68,31.81,29.75,28.25,27.5,25.25,21.75
10005534,33.22,31.85,30.0,28.5,27.5,25.25,21.75
10005544,32.96,31.93,30.0,28.25,27.5,25.25,21.75
10005554,33.47,32.21,30.0,28.25,27.5,25.25,21.75
10005604,33.35,31.90,30.0,28.5,27.5,25.25,21.5
10005614,33.59,32.02,30.0,28.25,27.5,25.25,21.5
10005624,33.52,31.75,30.0,28.25,27.5,25.25,21.75
10005634,33.71,32.02,30.0,28.25,27.5,25.25,21.75
10005644,33.47,31.69,30.0,28.25,27.5,25.25,21.75
10005654,32.61,31.93,29.75,28.25,27.5,25.25,21.5
10005704,33.19,31.80,30.0,28.25,27.5,25.25,21.75
10005714,32.35,32.02,29.75,28.25,27.5,25.25,21.75
10005724,32.69,31.87,29.75,28.25,27.5,25.25,21.75
10005734,33.58,32.08,30.0,28.25,27.5,25.25,21.75
10005744,33.62,31.74,30.0,28.25,27.5,25.25,21.75
10005754,34.08,32.12,29.75,28.25,27.5,25.25,21.75
10005804,33.58,31.88,30.0,28.25,27.5,25.25,21.75
10005814,33.12,31.98,30.0,28.25,27.5,25.25,21.75
10005824,32.98,32.14,29.75,28.25,27.5,25.25,21.75
10005834,32.92,32.00,30.0,28.25,27.5,25.25,21.75
10005844,32.86,32.21,29.75,28.25,27.5,25.25,21.75
10005854,32.35,31.61,30.0,28.5,27.5,25.25,21.75
10005904,33.59,31.89,30.0,28.25,27.5,25.25,21.75
10005914,33.67,32.09,30.0,28.25,27.5,25.25,21.5
10005924,32.11,32.18,30.0,28.25,27.5,25.25,21.75
10005935,33.18,31.98,29.75,28.25,27.5,25.25,21.5
10005945,33.01,31.89,30.0,28.25,27.5,25.25,21.75
10005955,33.12,32.14,30.0,28.25,27.5,25.25,21.5
10010005,33.73,31.85,30.0,28.25,27.5,25.25,21.75
10010015,34.14,32.01,29.75,28.25,27.5,25.25,21.5
10010025,33.16,31.82,29.75,28.25,27.5,25.25,21.75
10010035,32.57,31.71,30.0,28.25,27.5,25.25,21.5
10010045,33.70,31.71,30.0,28.25,27.5,25.25,21.75
10010055,33.35,31.69,29.75,28.5,27.5,25.25,21.75
10010105,33.21,31.62,29.75,28.25,27.5,25.25,21.5
10010115,32.89,31.75,30.0,28.25,27.5,25.25,21.5
10010125,34.11,31.76,30.0,28.25,27.5,25.25,21.75
10010135,32.78,31.97,30.0,28.25,27.5,25.25,21.75
10010145,32.37,31.89,30.0,28.25,27.5,25.25,21.75
10010155,33.03,31.76,29.75,28.25,27.5,25.25,21.75
10010205,32.44,31.92,30.0,28.25,27.5,25.25,21.5
10010215,33.16,31.94,30.0,28.25,27.5,25.25,21.75
10010225,33.13,32.05,30.0,28.25,27.5,25.25,21.5
10010235,32.43,32.10,29.75,28.25,27.5,25.25,21.75
10010245,32.93,31.84,29.75,28.25,27.5,25.25,21.75
10010255,32.31,31.77,30.0,28.25,27.5,25.25,21.5
10010305,32.80,31.82,29.75,28.25,27.5,25.25,21.5
10010315,33.79,31.97,30.0,28.25,27.5,25.25,21.75
10010325,33.78,32.08,29.75,28.25,27.5,25.25,21.5
10010335,33.87,32.04,29.75,28.25,27.5,25.25,21.75
10010345,32.57,31.56,29.75,28.25,27.5,25.25,21.5
10010355,32.25,31.86,29.75,28.25,27.5,25.25,21.75
10010405,33.84,31.67,30.0,28.25,27.5,25.25,21.75
10010415,33.56,31.77,30.0,28.25,27.5,25.25,21.75
10010425,33.24,31.85,30.0,28.25,27.5,25.25,21.75
10010435,33.87,31.63,29.75,28.25,27.5,25.25,21.75
10010445,33.15,31.73,29.75,28.25,27.5,25.25,21.5
10010455,32.95,31.91,29.75,28.25,27.5,25.25,21.5
10010505,33.10,31.73,30.0,28.25,27.5,25.25,21.5
10010515,33.70,31.74,29.75,28.25,27.5,25.25,21.75
10010525,32.58,31.58,29.75,28.25,27.5,25.25,21.5
10010535,32.95,32.09,29.75,28.25,27.5,25.25,21.75
10010545,33.19,32.01,29.75,28.25,27.5,25.25,21.75
10010555,32.61,31.98,30.0,28.25,27.5,25.25,21.5
10010605,32.80,32.03,30.0,28.25,27.5,25.25,21.5
10010615,32.54,31.82,30.0,28.25,27.5,25.25,21.5
10010625,32.18,31.98,30.0,28.25,27.5,25.25,21.5
10010635,33.04,32.25,29.75,28.25,27.5,25.25,21.5
10010645,34.04,32.06,29.75,28.25,27.5,25.25,21.5
10010655,33.35,31.56,30.0,28.25,27.5,25.25,21.75
10010705,32.73,32.02,29.75,28.25,27.5,25.25,21.75
10010715,33.79,32.12,29.75,28.25,27.5,25.25,21.5
10010725,33.12,31.72,29.75,28.25,27.5,25.25,21.75
10010735,33.96,31.80,29.75,28.25,27.5,25.25,21.75
10010745,33.15,32.05,29.75,28.25,27.5,25.25,21.5
10010755,33.41,31.50,30.0,28.25,27.5,25.25,21.75
10010805,33.52,31.57,30.0,28.25,27.5,25.25,21.75
10010816,32.96,31.66,29.75,28.25,27.5,25.25,21.5
10010826,34.04,31.96,29.75,28.25,27.5,25.25,21.5
10010836,32.63,32.00,30.0,28.25,27.5,25.25,21.75
10010846,33.01,31.62,29.75,28.25,27.5,25.25,21.5
10010856,33.13,31.76,30.0,28.25,27.5,25.25,21.5
10010906,33.79,31.78,30.0,28.25,27.5,25.25,21.5
10010916,32.84,31.66,30.0,28.25,27.5,25.25,21.75
10010926,32.11,31.59,29.75,28.25,27.5,25.25,21.75
10010936,34.52,31.96,30.0,28.25,27.5,25.25,21.5
10010946,32.12,31.63,30.0,28.25,27.5,25.25,21.5
10010956,33.16,31.93,29.75,28.25,27.5,25.25,21.5
10011006,34.16,31.61,30.0,28.25,27.5,25.25,21.5
10011016,32.77,31.83,29.75,28.25,27.5,25.25,21.5
10011026,33.56,31.74,30.0,28.25,27.5,25.25,21.75
10011036,32.18,31.78,30.0,28.25,27.5,25.25,21.5
10011046,33.16,31.79,30.0,28.25,27.5,25.25,21.5
10011056,33.03,31.72,29.75,28.25,27.5,25.25,21.5
10011106,33.18,32.02,29.75,28.25,27.5,25.25,21.5
10011116,33.62,31.97,29.75,28.25,27.5,25.25,21.5
10011126,33.82,32.07,29.75,28.25,27.5,25.25,21.5
10011136,33.04,32.20,30.0,28.25,27.5,25.25,21.5
10011146,32.20,31.69,29.75,28.25,27.5,25.25,21.5
10011156,32.95,31.92,30.0,28.25,27.5,25.25,21.5
10011206,33.65,31.84,30.0,28.25,27.5,25.25,21.75
10011216,32.89,31.88,29.75,28.25,27.5,25.25,21.5
10011226,33.97,31.69,30.0,28.25,27.5,25.25,21.5
10011236,32.78,31.53,29.75,28.25,27.5,25.25,21.5
10011246,32.08,31.89,29.75,28.25,27.5,25.25,21.5
10011256,32.34,31.92,29.75,28.25,27.5,25.25,21.5
10011306,32.92,31.89,29.75,28.25,27.5,25.25,21.5
10011316,33.50,32.02,29.75,28.25,27.5,25.25,21.5
10011326,33.10,31.86,30.0,28.25,27.5,25.25,21.5
10011336,31.86,31.70,30.0,28.25,27.5,25.25,21.5
10011346,34.17,32.01,29.75,28.25,27.5,25.25,21.5
10011356,32.25,31.98,30.0,28.25,27.5,25.25,21.5
10011406,33.81,31.77,30.0,28.25,27.5,25.25,21.5
10011416,34.02,31.98,30.0,28.25,27.5,25.25,21.75
10011426,32.77,31.94,29.75,28.25,27.5,25.25,21.5
10011436,32.95,31.79,29.75,28.25,27.5,25.25,21.5
10011446,32.86,31.89,29.75,28.25,27.5,25.25,21.5
10011456,31.98,31.82,29.75,28.25,27.5,25.25,21.5
10011506,32.20,31.70,29.75,28.25,27.5,25.25,21.5
10011516,33.33,31.53,29.75,28.25,27.5,25.25,21.5
10011526,33.82,31.81,30.0,28.25,27.5,25.25,21.75
10011536,31.92,31.34,29.75,28.25,27.5,25.25,21.5
10011546,32.96,31.93,30.0,28.25,27.5,25.25,21.5
10011556,33.41,31.86,29.75,28.25,27.5,25.0,21.5
10011606,33.42,31.94,30.0,28.25,27.5,25.25,21.5
10011616,32.40,31.66,30.0,28.25,27.5,25.25,21.5
10011626,33.07,32.15,29.75,28.25,27.5,25.25,21.5
10011636,32.51,31.66,29.75,28.25,27.5,25.25,21.5
10011646,32.61,31.85,29.75,28.25,27.5,25.25,21.5
10011656,34.13,31.43,29.75,28.25,27.5,25.0,21.5
10011707,32.25,31.90,29.75,28.25,27.5,25.0,21.5
10011717,32.21,31.63,29.75,28.25,27.5,25.25,21.5
10011727,34.10,31.90,29.75,28.25,27.5,25.0,21.5
10011737,32.43,31.50,29.75,28.25,27.5,25.25,21.5
10011747,32.77,32.12,30.0,28.25,27.5,25.25,21.5
10011757,33.62,31.65,29.75,28.25,27.5,25.25,21.5
10011807,33.21,31.97,30.0,28.25,27.5,25.25,21.5
10011817,32.54,32.02,29.75,28.25,27.5,25.25,21.5
10011827,34.02,31.69,29.75,28.25,27.5,25.25,21.5
10011837,32.32,31.95,29.75,28.25,27.5,25.25,21.5
10011847,33.44,31.88,30.0,28.25,27.5,25.25,21.5
10011857,32.99,31.60,29.75,28.25,27.5,25.25,21.5
10011907,34.13,32.05,29.75,28.25,27.5,25.25,21.5
10011917,33.07,32.28,29.75,28.25,27.5,25.25,21.5
10011927,32.26,31.71,29.75,28.25,27.5,25.25,21.5
10011937,33.30,32.17,30.0,28.25,27.5,25.25,21.5
10011947,32.83,31.35,30.0,28.25,27.5,25.0,21.5
10011957,33.30,31.40,29.75,28.25,27.5,25.25,21.5
10012007,31.46,31.98,30.0,28.25,27.5,25.25,21.5
10012017,33.30,31.93,29.75,28.25,27.5,25.25,21.5
10012027,32.15,31.84,29.75,28.25,27.5,25.25,21.5
10012037,32.34,31.81,29.75,28.25,27.5,25.25,21.5
10012047,33.64,31.65,29.75,28.25,27.5,25.25,21.5
10012057,33.21,31.79,29.75,28.25,27.5,25.25,21.5
10012107,33.67,31.40,29.75,28.25,27.5,25.25,21.5
10012117,33.15,31.75,30.0,28.25,27.5,25.25,21.5
10012127,33.21,31.68,29.75,28.25,27.5,25.0,21.5
10012137,32.92,31.71,29.75,28.25,27.5,25.25,21.5
10012147,32.37,31.67,29.75,28.25,27.5,25.25,21.5
10012157,32.92,31.19,29.75,28.25,27.5,25.0,21.5
10012207,33.48,31.76,29.75,28.25,27.5,25.0,21.5
10012217,33.30,31.96,29.75,28.25,27.5,25.25,21.5
10012227,33.13,31.86,30.0,28.25,27.5,25.25,21.5
10012237,32.78,31.82,29.75,28.25,27.5,25.25,21.5
10012247,31.94,31.99,30.0,28.25,27.5,25.25,21.5
10012257,33.58,31.72,29.75,28.25,27.5,25.25,21.5
10012307,33.90,31.76,29.75,28.25,27.5,25.25,21.5
10012317,33.19,31.50,29.75,28.25,27.5,25.25,21.5
10012327,32.83,31.66,29.75,28.25,27.5,25.25,21.5
10012337,32.55,31.80,29.75,28.25,27.5,25.25,21.5
10012347,32.15,31.71,29.75,28.25,27.5,25.25,21.5
10012357,32.12,31.93,29.75,28.25,27.5,25.25,21.5
10012407,33.03,32.15,29.75,28.25,27.5,25.25,21.5
10012417,33.06,31.54,29.75,28.25,27.5,25.25,21.5
10012427,32.40,31.63,29.75,28.25,27.5,25.0,21.5
10012437,33.29,31.76,29.75,28.25,27.5,25.25,21.5
10012447,32.95,31.76,29.75,28.25,27.5,25.25,21.5
10012457,34.86,31.85,29.75,28.25,27.5,25.25,21.5
